order_id,date,store,product,quantity,sales
122666,08/06/2023,Hell's Kitchen,Hot chocolate,2,9
122667,08/06/2023,Hell's Kitchen,Scone,1,4.5
122668,08/06/2023,Lower Manhattan,Organic brewed coffee,1,3
122669,08/06/2023,Astoria,Barista Espresso,1,3
122670,08/06/2023,Astoria,Hot chocolate,1,4.5
122671,08/06/2023,Astoria,Clothing,1,28
122672,08/06/2023,Astoria,Barista Espresso,2,7.5
122673,08/06/2023,Astoria,Brewed Chai tea,1,4
122674,08/06/2023,Astoria,Brewed Chai tea,1,4
122675,08/06/2023,Astoria,Barista Espresso,2,7.5
122676,08/06/2023,Hell's Kitchen,Barista Espresso,2,8.5
122677,08/06/2023,Hell's Kitchen,Sugar free syrup,1,0.8
122678,08/06/2023,Astoria,Brewed herbal tea,1,3
122679,08/06/2023,Hell's Kitchen,Brewed Chai tea,1,2.5
122680,08/06/2023,Hell's Kitchen,Organic brewed coffee,2,6
122681,08/06/2023,Hell's Kitchen,Hot chocolate,2,9.5
122682,08/06/2023,Lower Manhattan,Hot chocolate,2,9
122683,08/06/2023,Astoria,Brewed Black tea,1,3
122684,08/06/2023,Hell's Kitchen,Brewed herbal tea,1,3
122685,08/06/2023,Astoria,Hot chocolate,1,3.5
122686,08/06/2023,Lower Manhattan,Drip coffee,1,2.5
122687,08/06/2023,Hell's Kitchen,Drip coffee,1,2
122688,08/06/2023,Astoria,Premium brewed coffee,1,2.45
122689,08/06/2023,Lower Manhattan,Drip coffee,1,2.5
122690,08/06/2023,Hell's Kitchen,Hot chocolate,1,4.5
122691,08/06/2023,Astoria,Gourmet brewed coffee,1,2.2
122692,08/06/2023,Astoria,Hot chocolate,1,4.5
122693,08/06/2023,Astoria,Biscotti,2,6.5
122694,08/06/2023,Astoria,Drip coffee,1,2.5
122695,08/06/2023,Astoria,Scone,2,6
122696,08/06/2023,Lower Manhattan,Gourmet brewed coffee,2,6
122697,08/06/2023,Astoria,Premium brewed coffee,1,2.45
122698,08/06/2023,Astoria,Brewed herbal tea,2,6
122699,08/06/2023,Astoria,Drip coffee,1,2
122700,08/06/2023,Astoria,Barista Espresso,2,6
122701,08/06/2023,Astoria,Gourmet brewed coffee,1,2.5
122702,08/06/2023,Astoria,Scone,2,6.5
122703,08/06/2023,Astoria,Brewed Chai tea,2,6.2
122704,08/06/2023,Hell's Kitchen,Hot chocolate,1,3.75
122705,08/06/2023,Astoria,Brewed Chai tea,1,2.5
122706,08/06/2023,Lower Manhattan,Brewed herbal tea,2,6
122707,08/06/2023,Astoria,Barista Espresso,1,3.75
122708,08/06/2023,Astoria,Premium Beans,1,45
122709,08/06/2023,Astoria,Gourmet brewed coffee,1,2.2
122710,08/06/2023,Astoria,Gourmet Beans,1,21
122711,08/06/2023,Hell's Kitchen,Drip coffee,1,3
122712,08/06/2023,Hell's Kitchen,Biscotti,1,3.5
122713,08/06/2023,Astoria,Hot chocolate,1,3.5
122714,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,2,7
122715,08/06/2023,Astoria,Drip coffee,1,3
122716,08/06/2023,Astoria,Gourmet brewed coffee,1,2.2
122717,08/06/2023,Astoria,Chai tea,1,9.5
122718,08/06/2023,Lower Manhattan,Drip coffee,2,6
122719,08/06/2023,Hell's Kitchen,Barista Espresso,2,8.5
122720,08/06/2023,Hell's Kitchen,Regular syrup,2,1.6
122721,08/06/2023,Hell's Kitchen,Scone,1,3.25
122722,08/06/2023,Lower Manhattan,Brewed Black tea,2,6
122723,08/06/2023,Astoria,Drip coffee,1,2.5
122724,08/06/2023,Astoria,Gourmet brewed coffee,1,3
122725,08/06/2023,Astoria,Brewed herbal tea,2,5
122726,08/06/2023,Lower Manhattan,Barista Espresso,1,4.25
122727,08/06/2023,Lower Manhattan,Regular syrup,4,3.2
122728,08/06/2023,Astoria,Brewed Chai tea,1,2.5
122729,08/06/2023,Lower Manhattan,Brewed herbal tea,1,3
122730,08/06/2023,Lower Manhattan,Organic brewed coffee,1,2.2
122731,08/06/2023,Lower Manhattan,Scone,1,3.25
122732,08/06/2023,Astoria,Brewed Chai tea,1,3
122733,08/06/2023,Astoria,Brewed herbal tea,1,3
122734,08/06/2023,Astoria,Brewed Black tea,1,2.5
122735,08/06/2023,Lower Manhattan,Barista Espresso,1,3
122736,08/06/2023,Lower Manhattan,Regular syrup,1,0.8
122737,08/06/2023,Hell's Kitchen,Brewed Black tea,1,3
122738,08/06/2023,Hell's Kitchen,Barista Espresso,2,7.5
122739,08/06/2023,Astoria,Brewed Black tea,1,3
122740,08/06/2023,Lower Manhattan,Hot chocolate,1,4.5
122741,08/06/2023,Lower Manhattan,Scone,1,3.75
122742,08/06/2023,Astoria,Premium brewed coffee,1,3.75
122743,08/06/2023,Lower Manhattan,Gourmet brewed coffee,1,3
122744,08/06/2023,Hell's Kitchen,Barista Espresso,1,4.25
122745,08/06/2023,Hell's Kitchen,Regular syrup,1,0.8
122746,08/06/2023,Hell's Kitchen,Biscotti,1,3.5
122747,08/06/2023,Astoria,Premium brewed coffee,1,3.75
122748,08/06/2023,Hell's Kitchen,Brewed Chai tea,1,2.5
122749,08/06/2023,Astoria,Drip coffee,1,2.5
122750,08/06/2023,Lower Manhattan,Hot chocolate,2,9.5
122751,08/06/2023,Hell's Kitchen,Premium brewed coffee,1,3.1
122752,08/06/2023,Hell's Kitchen,Barista Espresso,1,3
122753,08/06/2023,Hell's Kitchen,Regular syrup,1,0.8
122754,08/06/2023,Astoria,Hot chocolate,2,7
122755,08/06/2023,Astoria,Biscotti,2,6.5
122756,08/06/2023,Astoria,Chai tea,1,10.95
122757,08/06/2023,Astoria,Gourmet brewed coffee,2,7
122758,08/06/2023,Hell's Kitchen,Organic brewed coffee,1,3.5
122759,08/06/2023,Astoria,Barista Espresso,1,4.25
122760,08/06/2023,Hell's Kitchen,Barista Espresso,1,3.75
122761,08/06/2023,Astoria,Premium brewed coffee,2,6.2
122762,08/06/2023,Hell's Kitchen,Brewed Chai tea,2,5.1
122763,08/06/2023,Astoria,Brewed herbal tea,2,6
122764,08/06/2023,Lower Manhattan,Brewed Black tea,1,3
122765,08/06/2023,Astoria,Drip coffee,1,2
122766,08/06/2023,Lower Manhattan,Brewed Chai tea,2,8
122767,08/06/2023,Astoria,Hot chocolate,1,4.5
122768,08/06/2023,Hell's Kitchen,Premium brewed coffee,2,7.5
122769,08/06/2023,Astoria,Brewed Chai tea,1,3.1
122770,08/06/2023,Hell's Kitchen,Barista Espresso,2,7.5
122771,08/06/2023,Hell's Kitchen,Pastry,1,3.75
122772,08/06/2023,Hell's Kitchen,Brewed herbal tea,1,2.5
122773,08/06/2023,Hell's Kitchen,Barista Espresso,2,7.5
122774,08/06/2023,Hell's Kitchen,Sugar free syrup,2,1.6
122775,08/06/2023,Hell's Kitchen,Scone,1,3
122776,08/06/2023,Astoria,Gourmet brewed coffee,2,6
122777,08/06/2023,Astoria,Brewed Chai tea,2,6
122778,08/06/2023,Lower Manhattan,Brewed Chai tea,2,6.2
122779,08/06/2023,Hell's Kitchen,Hot chocolate,2,9.5
122780,08/06/2023,Hell's Kitchen,Biscotti,1,3.5
122781,08/06/2023,Hell's Kitchen,Brewed Black tea,1,3
122782,08/06/2023,Astoria,Barista Espresso,2,7.5
122783,08/06/2023,Hell's Kitchen,Drip coffee,2,4
122784,08/06/2023,Astoria,Brewed Chai tea,2,8
122785,08/06/2023,Lower Manhattan,Drip coffee,2,5
122786,08/06/2023,Hell's Kitchen,Brewed herbal tea,2,5
122787,08/06/2023,Lower Manhattan,Brewed Black tea,2,5
122788,08/06/2023,Lower Manhattan,Brewed Black tea,2,5
122789,08/06/2023,Astoria,Barista Espresso,1,3.75
122790,08/06/2023,Astoria,Scone,2,7.5
122791,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,2,4.4
122792,08/06/2023,Astoria,Gourmet brewed coffee,2,5
122793,08/06/2023,Astoria,Hot chocolate,2,7.5
122794,08/06/2023,Lower Manhattan,Brewed herbal tea,1,3
122795,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,2,5
122796,08/06/2023,Astoria,Pastry,1,3.75
122797,08/06/2023,Hell's Kitchen,Brewed Green tea,2,5
122798,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
122799,08/06/2023,Hell's Kitchen,Drip coffee,1,2.5
122800,08/06/2023,Hell's Kitchen,Brewed Green tea,1,2.5
122801,08/06/2023,Hell's Kitchen,Scone,1,3.25
122802,08/06/2023,Astoria,Drip coffee,2,4
122803,08/06/2023,Hell's Kitchen,Premium brewed coffee,2,6.2
122804,08/06/2023,Astoria,Brewed Black tea,1,3
122805,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,1,2.5
122806,08/06/2023,Astoria,Premium brewed coffee,1,3.75
122807,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,2,6
122808,08/06/2023,Astoria,Drip coffee,2,6
122809,08/06/2023,Astoria,Pastry,2,7.5
122810,08/06/2023,Hell's Kitchen,Barista Espresso,1,3
122811,08/06/2023,Hell's Kitchen,Sugar free syrup,1,0.8
122812,08/06/2023,Astoria,Premium brewed coffee,1,3.1
122813,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,1,2.5
122814,08/06/2023,Hell's Kitchen,Pastry,1,3.75
122815,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,2,4
122816,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,2,4.4
122817,08/06/2023,Astoria,Premium brewed coffee,1,3.1
122818,08/06/2023,Astoria,Brewed herbal tea,1,3
122819,08/06/2023,Astoria,Gourmet brewed coffee,1,2.2
122820,08/06/2023,Hell's Kitchen,Brewed Chai tea,2,6
122821,08/06/2023,Hell's Kitchen,Chai tea,1,8.95
122822,08/06/2023,Lower Manhattan,Gourmet brewed coffee,1,2.5
122823,08/06/2023,Astoria,Brewed Green tea,1,3
122824,08/06/2023,Astoria,Premium brewed coffee,2,7.5
122825,08/06/2023,Astoria,Barista Espresso,1,3
122826,08/06/2023,Astoria,Premium brewed coffee,1,3.75
122827,08/06/2023,Astoria,Barista Espresso,1,3.75
122828,08/06/2023,Astoria,Pastry,1,3.75
122829,08/06/2023,Astoria,Brewed Chai tea,2,8
122830,08/06/2023,Lower Manhattan,Brewed Chai tea,1,2.5
122831,08/06/2023,Astoria,Brewed Chai tea,2,8
122832,08/06/2023,Astoria,Barista Espresso,1,3
122833,08/06/2023,Astoria,Brewed Chai tea,1,3.1
122834,08/06/2023,Astoria,Brewed Chai tea,2,8
122835,08/06/2023,Astoria,Scone,2,7.5
122836,08/06/2023,Astoria,Barista Espresso,1,4.25
122837,08/06/2023,Lower Manhattan,Organic brewed coffee,1,2.2
122838,08/06/2023,Lower Manhattan,Hot chocolate,2,9
122839,08/06/2023,Lower Manhattan,Scone,1,3.25
122840,08/06/2023,Astoria,Drip coffee,2,5
122841,08/06/2023,Hell's Kitchen,Brewed Black tea,1,2.5
122842,08/06/2023,Astoria,Barista Espresso,1,3.75
122843,08/06/2023,Hell's Kitchen,Brewed Chai tea,1,2.5
122844,08/06/2023,Astoria,Barista Espresso,1,3.75
122845,08/06/2023,Astoria,Biscotti,2,7
122846,08/06/2023,Astoria,Barista Espresso,1,3.75
122847,08/06/2023,Astoria,Barista Espresso,1,3.75
122848,08/06/2023,Astoria,Brewed Chai tea,2,5.1
122849,08/06/2023,Astoria,Brewed Chai tea,1,3.1
122850,08/06/2023,Hell's Kitchen,Barista Espresso,1,3
122851,08/06/2023,Astoria,Hot chocolate,2,9.5
122852,08/06/2023,Astoria,Barista Espresso,2,7.5
122853,08/06/2023,Hell's Kitchen,Brewed Chai tea,1,4
122854,08/06/2023,Lower Manhattan,Brewed Black tea,1,3
122855,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,2,6
122856,08/06/2023,Hell's Kitchen,Brewed herbal tea,2,6
122857,08/06/2023,Astoria,Brewed Green tea,2,6
122858,08/06/2023,Lower Manhattan,Hot chocolate,1,3.5
122859,08/06/2023,Hell's Kitchen,Brewed Chai tea,2,5
122860,08/06/2023,Astoria,Brewed Chai tea,1,2.5
122861,08/06/2023,Astoria,Brewed Black tea,1,2.5
122862,08/06/2023,Astoria,Brewed Black tea,1,3
122863,08/06/2023,Lower Manhattan,Gourmet brewed coffee,1,3
122864,08/06/2023,Astoria,Brewed Black tea,2,6
122865,08/06/2023,Hell's Kitchen,Premium brewed coffee,2,4.9
122866,08/06/2023,Hell's Kitchen,Scone,1,3.25
122867,08/06/2023,Astoria,Drip coffee,2,4
122868,08/06/2023,Astoria,Organic brewed coffee,2,6
122869,08/06/2023,Astoria,Drip coffee,2,5
122870,08/06/2023,Astoria,Scone,2,9
122871,08/06/2023,Astoria,Premium brewed coffee,1,3.75
122872,08/06/2023,Astoria,Biscotti,2,7
122873,08/06/2023,Astoria,Brewed Chai tea,1,2.5
122874,08/06/2023,Lower Manhattan,Brewed Chai tea,2,5
122875,08/06/2023,Lower Manhattan,Pastry,1,3.75
122876,08/06/2023,Astoria,Brewed Chai tea,1,2.5
122877,08/06/2023,Astoria,Hot chocolate,1,4.5
122878,08/06/2023,Astoria,Brewed herbal tea,1,2.5
122879,08/06/2023,Lower Manhattan,Brewed Black tea,2,5
122880,08/06/2023,Lower Manhattan,Brewed herbal tea,1,2.5
122881,08/06/2023,Lower Manhattan,Premium brewed coffee,1,3.75
122882,08/06/2023,Lower Manhattan,Barista Espresso,2,7.5
122883,08/06/2023,Lower Manhattan,Regular syrup,1,0.8
122884,08/06/2023,Hell's Kitchen,Barista Espresso,1,4.25
122885,08/06/2023,Hell's Kitchen,Regular syrup,1,0.8
122886,08/06/2023,Lower Manhattan,Brewed Chai tea,1,2.5
122887,08/06/2023,Hell's Kitchen,Brewed Black tea,1,3
122888,08/06/2023,Hell's Kitchen,Biscotti,1,3.5
122889,08/06/2023,Lower Manhattan,Barista Espresso,1,3
122890,08/06/2023,Astoria,Premium brewed coffee,1,2.45
122891,08/06/2023,Astoria,Premium brewed coffee,1,3.75
122892,08/06/2023,Astoria,Barista Espresso,2,7.5
122893,08/06/2023,Astoria,Brewed Black tea,1,3
122894,08/06/2023,Astoria,Scone,2,9
122895,08/06/2023,Astoria,Brewed Green tea,1,3
122896,08/06/2023,Astoria,Scone,2,9
122897,08/06/2023,Astoria,Gourmet brewed coffee,2,5
122898,08/06/2023,Astoria,Biscotti,2,7
122899,08/06/2023,Astoria,Brewed Chai tea,1,3.1
122900,08/06/2023,Astoria,Pastry,2,7.5
122901,08/06/2023,Hell's Kitchen,Barista Espresso,2,8.5
122902,08/06/2023,Hell's Kitchen,Regular syrup,2,1.6
122903,08/06/2023,Hell's Kitchen,Scone,1,4.5
122904,08/06/2023,Hell's Kitchen,Drinking Chocolate,1,13.33
122905,08/06/2023,Hell's Kitchen,Drip coffee,1,2
122906,08/06/2023,Hell's Kitchen,Hot chocolate,1,3.75
122907,08/06/2023,Astoria,Brewed herbal tea,2,5
122908,08/06/2023,Astoria,Gourmet brewed coffee,2,7
122909,08/06/2023,Hell's Kitchen,Drip coffee,1,2
122910,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
122911,08/06/2023,Hell's Kitchen,Brewed herbal tea,2,6
122912,08/06/2023,Astoria,Barista Espresso,1,4.25
122913,08/06/2023,Hell's Kitchen,Brewed Chai tea,1,3.1
122914,08/06/2023,Hell's Kitchen,Brewed herbal tea,1,3
122915,08/06/2023,Astoria,Hot chocolate,2,9
122916,08/06/2023,Astoria,Black tea,1,8.95
122917,08/06/2023,Hell's Kitchen,Organic brewed coffee,1,2.2
122918,08/06/2023,Hell's Kitchen,Scone,1,4.5
122919,08/06/2023,Astoria,Brewed Black tea,1,2.5
122920,08/06/2023,Astoria,Biscotti,1,3.5
122921,08/06/2023,Lower Manhattan,Barista Espresso,2,8.5
122922,08/06/2023,Lower Manhattan,Sugar free syrup,2,1.6
122923,08/06/2023,Hell's Kitchen,Premium brewed coffee,1,3.75
122924,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
122925,08/06/2023,Hell's Kitchen,Biscotti,1,3.5
122926,08/06/2023,Hell's Kitchen,Brewed Chai tea,1,2.5
122927,08/06/2023,Lower Manhattan,Gourmet brewed coffee,2,6
122928,08/06/2023,Astoria,Hot chocolate,2,7
122929,08/06/2023,Astoria,Drip coffee,1,2
122930,08/06/2023,Hell's Kitchen,Brewed Chai tea,2,8
122931,08/06/2023,Lower Manhattan,Barista Espresso,2,7.5
122932,08/06/2023,Lower Manhattan,Brewed herbal tea,1,3
122933,08/06/2023,Lower Manhattan,Biscotti,1,3.25
122934,08/06/2023,Hell's Kitchen,Brewed Black tea,1,2.5
122935,08/06/2023,Astoria,Hot chocolate,1,4.75
122936,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,2,6
122937,08/06/2023,Astoria,Organic brewed coffee,2,6
122938,08/06/2023,Astoria,Hot chocolate,2,7
122939,08/06/2023,Astoria,Scone,2,9
122940,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,2,6
122941,08/06/2023,Lower Manhattan,Brewed Black tea,2,5
122942,08/06/2023,Hell's Kitchen,Premium brewed coffee,1,2.45
122943,08/06/2023,Lower Manhattan,Hot chocolate,1,4.5
122944,08/06/2023,Lower Manhattan,Brewed Black tea,2,5
122945,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
122946,08/06/2023,Lower Manhattan,Gourmet brewed coffee,2,5
122947,08/06/2023,Astoria,Premium brewed coffee,1,3.75
122948,08/06/2023,Astoria,Barista Espresso,2,6
122949,08/06/2023,Astoria,Brewed Chai tea,2,5.1
122950,08/06/2023,Lower Manhattan,Brewed Chai tea,1,2.5
122951,08/06/2023,Hell's Kitchen,Brewed herbal tea,1,2.5
122952,08/06/2023,Hell's Kitchen,Pastry,1,3.75
122953,08/06/2023,Lower Manhattan,Brewed Chai tea,2,5
122954,08/06/2023,Astoria,Brewed herbal tea,1,3
122955,08/06/2023,Hell's Kitchen,Brewed herbal tea,2,6
122956,08/06/2023,Hell's Kitchen,Premium brewed coffee,2,6.2
122957,08/06/2023,Astoria,Barista Espresso,1,3.75
122958,08/06/2023,Astoria,Biscotti,1,3.5
122959,08/06/2023,Astoria,Brewed Black tea,1,3
122960,08/06/2023,Hell's Kitchen,Barista Espresso,1,3
122961,08/06/2023,Hell's Kitchen,Drip coffee,2,6
122962,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,2,4
122963,08/06/2023,Hell's Kitchen,Black tea,1,8.95
122964,08/06/2023,Hell's Kitchen,Premium brewed coffee,1,3.75
122965,08/06/2023,Lower Manhattan,Premium brewed coffee,2,7.5
122966,08/06/2023,Lower Manhattan,Biscotti,1,3.5
122967,08/06/2023,Hell's Kitchen,Barista Espresso,1,3
122968,08/06/2023,Astoria,Gourmet brewed coffee,1,3.5
122969,08/06/2023,Lower Manhattan,Barista Espresso,2,7.5
122970,08/06/2023,Astoria,Brewed herbal tea,1,2.5
122971,08/06/2023,Astoria,Brewed Chai tea,2,8
122972,08/06/2023,Hell's Kitchen,Brewed Chai tea,2,5
122973,08/06/2023,Astoria,Brewed Chai tea,2,8
122974,08/06/2023,Astoria,Brewed Green tea,2,5
122975,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
122976,08/06/2023,Astoria,Hot chocolate,2,9
122977,08/06/2023,Astoria,Herbal tea,1,8.95
122978,08/06/2023,Hell's Kitchen,Drip coffee,2,5
122979,08/06/2023,Hell's Kitchen,Black tea,1,8.95
122980,08/06/2023,Astoria,Brewed Black tea,2,5
122981,08/06/2023,Lower Manhattan,Gourmet brewed coffee,1,3
122982,08/06/2023,Astoria,Gourmet brewed coffee,2,6
122983,08/06/2023,Astoria,Brewed herbal tea,1,2.5
122984,08/06/2023,Astoria,Brewed Chai tea,1,2.55
122985,08/06/2023,Hell's Kitchen,Brewed Green tea,2,5
122986,08/06/2023,Lower Manhattan,Brewed herbal tea,1,2.5
122987,08/06/2023,Astoria,Organic brewed coffee,1,3
122988,08/06/2023,Astoria,Pastry,2,7.5
122989,08/06/2023,Hell's Kitchen,Brewed Chai tea,2,5
122990,08/06/2023,Hell's Kitchen,Hot chocolate,1,3.5
122991,08/06/2023,Hell's Kitchen,Organic Beans,1,22.5
122992,08/06/2023,Hell's Kitchen,Brewed Black tea,1,2.5
122993,08/06/2023,Hell's Kitchen,Scone,1,4.5
122994,08/06/2023,Hell's Kitchen,Barista Espresso,1,3
122995,08/06/2023,Hell's Kitchen,Brewed Chai tea,2,8
122996,08/06/2023,Lower Manhattan,Brewed Black tea,1,2.5
122997,08/06/2023,Lower Manhattan,Hot chocolate,1,3.75
122998,08/06/2023,Astoria,Organic brewed coffee,1,3
122999,08/06/2023,Astoria,Organic Beans,1,18
123000,08/06/2023,Hell's Kitchen,Premium brewed coffee,1,3.1
123001,08/06/2023,Lower Manhattan,Brewed herbal tea,1,2.5
123002,08/06/2023,Astoria,Brewed Green tea,1,3
123003,08/06/2023,Astoria,Biscotti,2,7
123004,08/06/2023,Astoria,Gourmet brewed coffee,1,2.5
123005,08/06/2023,Astoria,Gourmet brewed coffee,1,2
123006,08/06/2023,Lower Manhattan,Brewed Black tea,1,3
123007,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,1,2
123008,08/06/2023,Hell's Kitchen,Brewed Black tea,1,3
123009,08/06/2023,Hell's Kitchen,Green beans,1,10
123010,08/06/2023,Hell's Kitchen,Brewed Black tea,1,2.5
123011,08/06/2023,Astoria,Brewed Black tea,2,5
123012,08/06/2023,Astoria,Barista Espresso,1,3.75
123013,08/06/2023,Astoria,Organic brewed coffee,1,3
123014,08/06/2023,Lower Manhattan,Brewed Chai tea,1,3
123015,08/06/2023,Astoria,Barista Espresso,1,4.25
123016,08/06/2023,Lower Manhattan,Premium brewed coffee,2,6.2
123017,08/06/2023,Hell's Kitchen,Brewed Green tea,2,5
123018,08/06/2023,Lower Manhattan,Premium brewed coffee,1,3.75
123019,08/06/2023,Lower Manhattan,Premium brewed coffee,1,2.45
123020,08/06/2023,Astoria,Gourmet brewed coffee,1,2.2
123021,08/06/2023,Astoria,Drip coffee,1,3
123022,08/06/2023,Astoria,Gourmet Beans,1,15
123023,08/06/2023,Astoria,Brewed Black tea,2,6
123024,08/06/2023,Astoria,Biscotti,2,7
123025,08/06/2023,Lower Manhattan,Premium brewed coffee,2,6.2
123026,08/06/2023,Lower Manhattan,Drip coffee,1,2
123027,08/06/2023,Astoria,Pastry,1,3.75
123028,08/06/2023,Astoria,Pastry,1,3.75
123029,08/06/2023,Astoria,Brewed Chai tea,1,3
123030,08/06/2023,Lower Manhattan,Gourmet brewed coffee,1,3.5
123031,08/06/2023,Astoria,Drip coffee,1,3
123032,08/06/2023,Hell's Kitchen,Premium brewed coffee,2,7.5
123033,08/06/2023,Lower Manhattan,Drip coffee,2,5
123034,08/06/2023,Hell's Kitchen,Brewed Black tea,2,5
123035,08/06/2023,Astoria,Gourmet brewed coffee,2,6
123036,08/06/2023,Hell's Kitchen,Brewed Black tea,2,6
123037,08/06/2023,Astoria,Premium brewed coffee,2,6.2
123038,08/06/2023,Hell's Kitchen,Brewed Green tea,2,5
123039,08/06/2023,Hell's Kitchen,Brewed Chai tea,2,5
123040,08/06/2023,Astoria,Brewed Chai tea,1,2.5
123041,08/06/2023,Hell's Kitchen,Brewed Black tea,2,6
123042,08/06/2023,Hell's Kitchen,Brewed Black tea,2,5
123043,08/06/2023,Astoria,Barista Espresso,1,3.75
123044,08/06/2023,Astoria,Chai tea,1,8.95
123045,08/06/2023,Lower Manhattan,Hot chocolate,1,4.5
123046,08/06/2023,Lower Manhattan,Scone,1,3.25
123047,08/06/2023,Lower Manhattan,Brewed Chai tea,2,5
123048,08/06/2023,Astoria,Hot chocolate,1,4.5
123049,08/06/2023,Astoria,Scone,2,6
123050,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,1,2.2
123051,08/06/2023,Lower Manhattan,Barista Espresso,2,8.5
123052,08/06/2023,Lower Manhattan,Regular syrup,4,3.2
123053,08/06/2023,Lower Manhattan,Pastry,1,3.75
123054,08/06/2023,Astoria,Brewed Chai tea,1,4
123055,08/06/2023,Astoria,Gourmet brewed coffee,1,2.5
123056,08/06/2023,Lower Manhattan,Brewed Black tea,1,3
123057,08/06/2023,Astoria,Premium brewed coffee,1,3.1
123058,08/06/2023,Lower Manhattan,Barista Espresso,1,4.25
123059,08/06/2023,Lower Manhattan,Sugar free syrup,3,2.4
123060,08/06/2023,Hell's Kitchen,Brewed herbal tea,2,5
123061,08/06/2023,Hell's Kitchen,Pastry,1,3.5
123062,08/06/2023,Astoria,Hot chocolate,1,3.75
123063,08/06/2023,Astoria,Premium brewed coffee,2,4.9
123064,08/06/2023,Astoria,Brewed herbal tea,1,3
123065,08/06/2023,Astoria,Brewed herbal tea,1,3
123066,08/06/2023,Hell's Kitchen,Premium brewed coffee,2,7.5
123067,08/06/2023,Astoria,Brewed Chai tea,2,5
123068,08/06/2023,Hell's Kitchen,Barista Espresso,1,3.75
123069,08/06/2023,Hell's Kitchen,Regular syrup,1,0.8
123070,08/06/2023,Astoria,Brewed herbal tea,1,2.5
123071,08/06/2023,Lower Manhattan,Drip coffee,2,5
123072,08/06/2023,Astoria,Brewed Green tea,1,2.5
123073,08/06/2023,Astoria,Gourmet brewed coffee,1,2.2
123074,08/06/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
123075,08/06/2023,Hell's Kitchen,Gourmet Beans,1,15
123076,08/06/2023,Astoria,Brewed Black tea,2,5
123077,08/06/2023,Astoria,Hot chocolate,2,9.5
123078,08/06/2023,Hell's Kitchen,Premium brewed coffee,1,2.45
123079,08/06/2023,Hell's Kitchen,Barista Espresso,2,6
123080,08/06/2023,Hell's Kitchen,Regular syrup,2,1.6
123081,08/06/2023,Lower Manhattan,Barista Espresso,1,3
123082,08/06/2023,Astoria,Gourmet brewed coffee,1,3
123083,08/06/2023,Astoria,Pastry,1,3.5
123084,08/06/2023,Astoria,Premium Beans,1,19.75
123085,08/06/2023,Lower Manhattan,Brewed Chai tea,2,8
123086,08/06/2023,Lower Manhattan,Pastry,1,3.5
123087,08/06/2023,Lower Manhattan,Organic Chocolate,1,7.6
123088,08/06/2023,Astoria,Gourmet brewed coffee,2,5
123089,08/06/2023,Lower Manhattan,Brewed Chai tea,2,5
123090,08/06/2023,Lower Manhattan,Biscotti,1,3.5
123091,08/06/2023,Lower Manhattan,Brewed Black tea,2,5
123092,08/06/2023,Lower Manhattan,Premium brewed coffee,1,3.75
123093,08/06/2023,Lower Manhattan,Gourmet brewed coffee,2,4.4
123094,08/06/2023,Hell's Kitchen,Premium brewed coffee,2,4.9
123095,08/06/2023,Hell's Kitchen,Barista Espresso,1,3.75
123096,08/06/2023,Hell's Kitchen,Regular syrup,2,1.6
123097,08/06/2023,Hell's Kitchen,Pastry,1,3.5
123098,08/06/2023,Lower Manhattan,Hot chocolate,1,3.75
123099,08/06/2023,Astoria,Hot chocolate,2,9
123100,08/06/2023,Astoria,Pastry,2,7.5
123101,08/06/2023,Astoria,Hot chocolate,2,9.5
123102,08/06/2023,Astoria,Gourmet brewed coffee,1,3.5
123103,08/06/2023,Lower Manhattan,Hot chocolate,2,7.5
123104,08/06/2023,Lower Manhattan,Brewed Black tea,2,6
123105,08/06/2023,Hell's Kitchen,Barista Espresso,2,7.5
123106,08/06/2023,Hell's Kitchen,Regular syrup,1,0.8
123107,08/06/2023,Lower Manhattan,Brewed Green tea,1,3
123108,08/06/2023,Hell's Kitchen,Brewed herbal tea,1,3
123109,08/06/2023,Hell's Kitchen,Pastry,1,3.75
123110,08/06/2023,Astoria,Brewed Black tea,2,6
123111,08/06/2023,Astoria,Barista Espresso,1,4.25
123112,08/06/2023,Astoria,Barista Espresso,1,4.25
